League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Ukrainian Premier League,2024-04-17,09:30:00,FC Minaj,Dynamo Kiev,7.0,1000.0,1.11,1.44,5.0,330.0,1.2,980.0,1.03,6.0,1.12,1000.0,1.12,1000.0,1.48,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.01,55.0,1.09,1000.0,33198265,20830749.0,238549.0,58805.0,1.227715245,1.227715248,1.227715292,1.227715293
Egyptian Premier,2024-04-17,11:00:00,El Gounah,Smouha,3.1,3.4,2.52,2.76,3.0,3.25,1.65,1.81,2.22,2.54,1.85,2.14,1.87,2.18,8.6,980.0,8.0,10.5,13.0,980.0,28.0,980.0,9.2,12.0,6.2,7.8,9.8,980.0,24.0,980.0,17.0,980.0,12.0,980.0,4.5,980.0,5.0,980.0,5.0,980.0,5.1,980.0,5.0,980.0,5.2,980.0,4.9,980.0,4.6,980.0,5.3,1000.0,33190669,5202561.0,5170871.0,58805.0,1.227569624,1.227569669,1.227569708,1.227569633
Croatian 1 HNL,2024-04-17,12:00:00,Dinamo Zagreb,Varazdin,1.2,1.21,18.5,26.0,8.0,9.2,2.5,2.86,1.54,1.67,2.32,2.66,1.6,1.76,22.0,980.0,6.0,980.0,6.4,980.0,6.6,1000.0,8.2,980.0,15.0,980.0,6.4,980.0,6.4,1000.0,6.4,8.0,10.0,15.0,6.0,980.0,6.6,980.0,7.2,9.4,11.5,980.0,6.0,980.0,6.6,980.0,2.5,4.0,15.0,1000.0,6.6,1000.0,33190957,52628041.0,5611653.0,58805.0,1.227573964,1.227574009,1.227574048,1.227573973
Ukrainian Premier League,2024-04-17,12:00:00,Oleksandria,Obolon-Brovar Kiev,2.04,2.28,4.3,5.1,2.82,3.4,1.47,1.62,2.62,3.15,2.18,2.56,1.64,1.85,4.2,980.0,5.3,12.5,7.2,980.0,4.1,980.0,5.9,980.0,6.6,8.0,6.4,980.0,8.2,980.0,9.6,12.0,10.0,980.0,7.0,980.0,4.1,980.0,7.0,980.0,7.2,980.0,8.0,980.0,8.8,1000.0,7.0,980.0,2.6,980.0,9.0,1000.0,33195824,5618507.0,9460511.0,58805.0,1.227677794,1.227677839,1.227677878,1.227677803
Armenian Premier League,2024-04-17,12:00:00,Ararat Armenia,FC Urartu,1.68,1.83,5.1,6.8,3.65,4.3,1.85,2.08,1.94,2.18,1.86,2.18,1.85,2.16,4.2,980.0,4.4,980.0,4.8,1000.0,5.2,1000.0,6.8,980.0,3.6,980.0,4.7,980.0,5.0,980.0,8.4,980.0,8.6,980.0,4.6,980.0,5.1,980.0,4.6,980.0,14.5,980.0,4.9,1000.0,5.3,1000.0,3.4,55.0,4.2,1000.0,5.3,1000.0,33196607,20740727.0,25800263.0,58805.0,1.227686400,1.227686445,1.227686484,1.227686409
Norwegian Eliteserien,2024-04-17,13:00:00,Brann,Ham-Kam,1.3,1.33,11.0,12.0,6.4,6.8,2.66,2.94,1.52,1.61,1.95,2.06,1.95,2.06,23.0,28.0,36.0,44.0,17.5,110.0,18.5,480.0,10.0,11.5,12.5,14.5,34.0,42.0,17.5,170.0,8.2,9.0,9.8,10.5,24.0,29.0,18.0,140.0,9.8,11.0,12.0,13.0,26.0,34.0,18.5,140.0,4.0,4.3,17.5,180.0,19.5,1000.0,33192456,31317.0,163203.0,58805.0,1.227598814,1.227598859,1.227598898,1.227598823
Norwegian Eliteserien,2024-04-17,13:00:00,Molde,Odds BK,1.33,1.35,10.0,12.0,6.0,6.4,2.7,3.15,1.48,1.59,1.86,1.98,2.02,2.16,26.0,29.0,15.5,42.0,18.5,100.0,21.0,440.0,10.5,11.5,13.0,14.5,32.0,38.0,19.5,140.0,8.6,9.4,9.6,10.5,21.0,27.0,18.5,110.0,10.0,11.5,12.0,12.5,23.0,32.0,19.0,120.0,3.6,4.3,19.0,130.0,22.0,980.0,33192457,31321.0,10833201.0,58805.0,1.227598724,1.227598769,1.227598808,1.227598733
Estonian Premier League,2024-04-17,13:00:00,Tallinna FC Flora,Paide Linnameeskond,1.89,980.0,1.33,3.1,3.5,150.0,1.27,970.0,1.03,4.6,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.01,1000.0,15.0,1000.0,33195401,10748720.0,5407316.0,58805.0,1.227657737,1.227657782,1.227657821,1.227657746
Slovenian Premier League,2024-04-17,13:30:00,Olimpija,NK Maribor,2.3,2.96,2.62,3.35,3.2,4.0,2.14,2.4,1.71,1.88,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.01,980.0,1.55,1000.0,1.55,1000.0,1.02,1000.0,33195282,489147.0,44625.0,58805.0,1.227657422,1.227657467,1.227657506,1.227657431
Egyptian Premier,2024-04-17,14:00:00,ENPPI,El Daklyeh,1.76,1.87,6.6,7.4,3.1,3.4,1.38,1.45,3.05,3.6,2.78,3.05,1.53,1.56,6.2,7.0,5.7,15.5,8.0,980.0,8.8,980.0,4.6,5.5,7.2,8.6,7.2,980.0,8.8,980.0,7.2,9.6,10.0,13.5,7.4,980.0,8.8,1000.0,6.4,980.0,7.2,980.0,8.4,980.0,9.0,1000.0,6.8,980.0,9.0,1000.0,9.2,1000.0,33188348,5259327.0,5907009.0,58805.0,1.227523635,1.227523680,1.227523719,1.227523644
