League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Ukrainian Premier League,2024-04-18,09:30:00,Zorya,Shakhtar,9.2,12.0,1.37,1.41,5.2,5.9,2.3,2.4,1.71,1.76,2.08,2.26,1.79,1.92,5.7,22.0,7.2,9.4,6.8,8.8,4.7,12.0,6.2,34.0,4.9,13.5,8.6,11.5,5.2,16.5,7.0,100.0,6.4,38.0,6.2,32.0,6.4,42.0,7.6,1000.0,7.4,1000.0,7.2,160.0,7.4,180.0,7.4,1000.0,3.5,6.4,7.6,1000.0,33192612,2017903.0,52495027.0,58805.0,1.227602750,1.227602795,1.227602834,1.227602759
Armenian Premier League,2024-04-18,10:00:00,Alashkert,West Armenia,1.54,2.26,3.35,980.0,3.9,950.0,2.1,9.4,1.3,1.9,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.92,1000.0,2.46,1000.0,2.98,1000.0,1.01,1000.0,1.01,1000.0,3.5,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.01,1000.0,33200575,9686394.0,25189384.0,58805.0,1.227749552,1.227749597,1.227749636,1.227749561
Egyptian Premier,2024-04-18,11:00:00,Ceramica Cleopatra,Al Ittihad (EGY),1.94,2.12,3.95,4.9,3.4,3.75,1.72,1.94,2.06,2.4,1.88,2.16,1.86,2.14,9.2,14.0,11.0,17.0,4.7,38.0,4.6,980.0,6.8,9.0,6.6,8.8,14.5,22.0,4.5,980.0,9.6,14.5,9.0,13.5,17.0,26.0,4.6,980.0,19.5,29.0,19.0,29.0,4.5,980.0,4.7,980.0,3.95,21.0,4.6,980.0,4.8,1000.0,33192836,37456793.0,7023879.0,58805.0,1.227605479,1.227605524,1.227605563,1.227605488
Slovenian Premier League,2024-04-18,11:00:00,Domzale,Koper,2.94,3.3,2.28,2.52,3.55,4.0,1.9,2.34,1.75,1.91,1.64,1.77,1.12,9.4,13.0,980.0,10.0,980.0,13.5,980.0,4.1,980.0,3.55,980.0,7.2,980.0,9.4,980.0,3.75,980.0,3.75,980.0,3.45,980.0,12.5,980.0,4.1,980.0,4.1,1000.0,4.1,980.0,4.1,980.0,21.0,1000.0,3.8,980.0,3.55,980.0,4.3,1000.0,33195286,503208.0,166903.0,58805.0,1.227657314,1.227657359,1.227657398,1.227657323
Saudi Professional League,2024-04-18,12:00:00,Al-Taawoun Buraidah,Al-Khaleej Saihat,1.65,1.75,5.2,5.9,4.1,4.6,2.08,2.34,1.74,1.93,1.81,1.93,2.08,2.24,13.0,19.0,5.9,980.0,6.0,980.0,6.4,980.0,7.6,10.5,8.6,11.0,6.0,24.0,6.2,980.0,8.8,12.0,8.8,11.0,5.9,23.0,6.2,980.0,14.0,18.5,5.6,18.5,5.7,980.0,6.4,980.0,4.0,9.8,6.2,980.0,6.8,1000.0,33184953,12157288.0,10369569.0,58805.0,1.227468098,1.227468108,1.227468097,1.227468107
Danish 1st Division,2024-04-18,13:00:00,SonderjyskE,Vendsyssel FF,1.67,1.79,4.9,5.6,4.2,4.6,2.34,2.52,1.66,1.74,1.7,1.88,2.14,2.42,15.0,980.0,17.5,980.0,6.2,980.0,6.8,980.0,8.8,12.0,8.4,11.0,16.5,22.0,6.4,980.0,9.4,12.5,8.4,11.5,5.3,980.0,6.4,980.0,14.5,980.0,14.0,18.0,6.4,980.0,6.6,980.0,3.95,8.8,6.4,980.0,7.0,1000.0,33192486,2364082.0,7431787.0,58805.0,1.227600422,1.227600467,1.227600506,1.227600431
UEFA Europa Conference League,2024-04-18,13:45:00,Lille,Aston Villa,2.52,2.54,3.0,3.05,3.65,3.7,2.16,2.28,1.79,1.86,1.67,1.71,2.42,2.5,15.5,17.5,13.5,15.0,19.5,27.0,44.0,60.0,12.0,13.0,7.8,8.4,12.0,13.0,28.0,30.0,16.0,17.5,10.5,11.5,15.0,16.0,34.0,38.0,30.0,34.0,22.0,24.0,30.0,34.0,60.0,75.0,16.0,17.5,22.0,29.0,18.5,980.0,33185425,44790.0,63908.0,58805.0,1.227478222,1.227478206,1.227478221,1.227478231
UEFA Europa Conference League,2024-04-18,13:45:00,Fiorentina,Plzen,1.4,1.41,10.5,11.5,5.1,5.2,2.14,2.18,1.85,1.87,2.24,2.4,1.72,1.81,13.5,16.0,24.0,28.0,14.0,95.0,13.5,980.0,6.8,7.6,10.5,14.5,32.0,40.0,13.0,180.0,6.6,8.0,9.6,10.5,25.0,32.0,13.0,160.0,10.0,11.0,14.0,15.5,36.0,46.0,24.0,200.0,5.9,7.0,13.5,230.0,14.0,1000.0,33185236,676467.0,52613879.0,58805.0,1.227472120,1.227472104,1.227472119,1.227472129
Egyptian Premier,2024-04-18,14:00:00,Ismaily,ZED FC,2.58,2.84,3.05,3.4,2.82,3.15,1.56,1.73,2.36,2.8,2.0,2.18,1.84,1.99,6.8,12.5,7.4,12.0,14.5,25.0,4.3,70.0,6.6,10.5,5.4,8.6,10.5,18.0,4.3,55.0,11.5,19.0,9.6,16.0,15.5,27.0,4.4,1000.0,4.2,50.0,4.2,44.0,4.3,75.0,4.5,1000.0,3.85,44.0,3.0,65.0,4.6,1000.0,33193352,5170870.0,38208152.0,58805.0,1.227617785,1.227617830,1.227617869,1.227617794
Egyptian Premier,2024-04-18,14:00:00,Future FC,Pharco FC,1.99,2.12,4.7,5.4,2.98,3.35,1.49,1.61,2.62,3.05,2.22,2.62,1.62,1.82,6.6,980.0,10.0,980.0,3.4,980.0,1.5,1000.0,5.4,980.0,3.85,7.2,6.2,980.0,1.51,1000.0,8.6,980.0,9.6,980.0,1.53,980.0,1.49,1000.0,6.4,980.0,1.46,980.0,3.55,1000.0,1.52,1000.0,1.55,980.0,1.55,1000.0,1.53,1000.0,33193360,41860831.0,10539864.0,58805.0,1.227617695,1.227617740,1.227617779,1.227617704
