League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Chinese Super League,2024-05-01,04:30:00,Changchun Yatai,Sichuan Jiuniu FC,2.36,2.58,3.0,3.4,3.5,3.85,1.86,2.04,1.97,2.18,1.74,1.91,2.1,2.34,11.5,17.0,10.5,15.5,17.5,27.0,4.6,70.0,8.8,12.0,7.0,8.4,11.5,17.0,4.7,44.0,13.5,19.0,9.8,14.5,14.5,22.0,4.5,60.0,4.6,40.0,21.0,32.0,4.6,50.0,4.6,120.0,4.0,25.0,4.3,40.0,4.8,1000.0,33230752,2899297.0,17714225.0,58805.0,1.228235510,1.228235555,1.228235594,1.228235519
Australian A-League Men,2024-05-01,06:00:00,Central Coast Mariners,Adelaide United,1.71,1.72,4.8,4.9,4.7,4.8,3.35,3.6,1.38,1.43,1.46,1.49,3.05,3.15,32.0,36.0,32.0,36.0,44.0,50.0,18.5,110.0,16.5,18.5,11.5,12.5,19.0,21.0,40.0,46.0,14.5,16.0,10.0,10.5,14.5,15.5,36.0,40.0,18.5,21.0,13.5,14.5,19.0,21.0,42.0,46.0,5.0,5.3,21.0,26.0,19.5,980.0,33229027,1205126.0,571273.0,58805.0,1.228227045,1.228227049,1.228227124,1.228227046
Chinese Super League,2024-05-01,07:00:00,Qingdao Jonoon,Shanghai Port FC,8.4,13.5,1.34,1.41,5.0,6.8,2.24,2.64,1.6,1.8,1.95,2.28,1.79,2.06,4.2,980.0,7.6,980.0,6.8,9.2,9.2,13.5,4.5,980.0,4.0,980.0,8.6,980.0,11.0,18.0,4.8,120.0,4.5,980.0,4.4,980.0,4.6,46.0,4.9,1000.0,4.9,1000.0,4.9,1000.0,4.9,1000.0,4.9,1000.0,2.8,6.2,5.0,1000.0,33230753,9909548.0,51006167.0,58805.0,1.228235420,1.228235465,1.228235504,1.228235429
South Korean K League 1,2024-05-01,07:00:00,Jeju Utd,Gwangju FC,2.74,2.96,2.76,2.98,3.15,3.4,1.7,1.8,2.26,2.44,1.93,2.06,1.95,2.08,8.4,11.5,8.2,11.0,14.5,19.5,6.4,50.0,8.2,11.0,6.6,7.6,10.5,14.5,6.2,40.0,14.5,19.5,10.5,14.5,16.5,22.0,6.6,60.0,6.4,50.0,6.2,40.0,6.6,60.0,7.0,150.0,6.2,38.0,6.2,40.0,7.4,1000.0,33230651,5342583.0,5348611.0,58805.0,1.228233885,1.228233930,1.228233969,1.228233894
South Korean K League 1,2024-05-01,07:00:00,Incheon Utd,Jeonbuk Motors,2.84,3.5,2.64,3.2,3.0,3.75,1.69,1.88,2.14,2.46,1.92,2.06,1.95,2.1,9.0,13.5,8.2,12.5,14.0,21.0,4.2,55.0,8.6,13.0,6.4,9.2,10.5,15.5,4.1,42.0,15.0,23.0,11.0,16.5,16.5,980.0,4.0,65.0,4.0,60.0,4.1,46.0,4.0,70.0,4.1,160.0,3.8,44.0,3.75,38.0,4.2,1000.0,33230409,5348609.0,2224159.0,58805.0,1.228231614,1.228231659,1.228231698,1.228231623
South Korean K League 1,2024-05-01,07:00:00,Gangwon,Pohang Steelers,2.98,3.7,2.4,2.88,2.86,3.55,1.58,1.76,2.32,2.74,1.94,2.28,1.78,2.08,8.0,11.0,7.0,10.5,12.5,18.5,4.4,48.0,8.4,12.5,6.0,8.8,10.5,15.5,4.4,42.0,16.0,25.0,12.5,18.0,4.1,980.0,4.2,75.0,4.2,75.0,4.1,55.0,4.2,85.0,4.3,200.0,4.1,65.0,4.0,42.0,4.4,1000.0,33230412,5348606.0,1363823.0,58805.0,1.228231522,1.228231567,1.228231606,1.228231531
Ukrainian Premier League,2024-05-01,07:00:00,Chernomorets Odesa,Shakhtar,7.2,1000.0,1.22,1.28,5.7,12.5,2.18,3.0,1.5,1.63,1.72,3.05,1.49,2.4,1.05,980.0,1.05,980.0,4.0,9.2,1.05,10.5,2.54,980.0,1.15,980.0,1.17,980.0,1.29,15.0,4.0,1000.0,3.9,980.0,1.05,980.0,1.05,1000.0,3.75,1000.0,4.0,1000.0,6.6,1000.0,8.8,1000.0,1.05,1000.0,1.05,4.2,1.29,1000.0,33228982,7430526.0,52495027.0,58805.0,1.228218216,1.228218261,1.228218300,1.228218225
South Korean K League 1,2024-05-01,07:00:00,Daegu FC,Ulsan Hyundai Horang-i,3.45,4.3,2.04,2.3,3.4,4.3,1.82,2.04,1.97,2.22,1.81,2.08,1.94,2.24,11.0,13.5,7.6,9.6,10.5,13.0,20.0,28.0,11.5,14.5,7.0,8.6,9.6,12.0,19.0,26.0,21.0,29.0,13.5,17.0,16.5,23.0,7.6,46.0,7.8,85.0,7.4,55.0,7.6,65.0,8.0,140.0,7.2,60.0,5.7,18.5,8.2,1000.0,33234027,13712494.0,5352229.0,58805.0,1.228305522,1.228305567,1.228305606,1.228305531
Italian Serie B,2024-05-01,07:30:00,US Cremonese,Pisa,1.79,1.92,4.4,5.2,3.5,4.1,1.93,2.16,1.87,2.08,1.81,2.0,2.0,2.24,12.0,16.0,14.0,19.5,6.0,40.0,6.6,120.0,7.8,9.6,7.6,9.6,15.5,22.0,6.4,70.0,9.2,12.5,8.8,11.5,16.5,22.0,6.4,75.0,16.5,22.0,16.0,21.0,6.0,40.0,6.6,120.0,4.5,13.0,6.4,75.0,7.0,1000.0,33227143,10513040.0,501200.0,58805.0,1.228174301,1.228174311,1.228174300,1.228174310
Chinese Super League,2024-05-01,08:35:00,Chengdu Rongcheng,Wuhan Three Towns,1.67,1.81,5.1,6.2,3.85,4.6,2.2,2.5,1.66,1.84,1.7,1.85,2.16,2.42,15.0,22.0,20.0,28.0,4.9,60.0,5.1,160.0,9.4,13.0,8.2,10.0,18.0,26.0,5.0,80.0,9.8,13.5,9.0,12.5,15.0,22.0,5.0,80.0,14.5,21.0,13.0,20.0,4.7,38.0,5.0,100.0,3.25,8.4,4.9,75.0,5.2,1000.0,33230780,50443280.0,23228754.0,58805.0,1.228235330,1.228235375,1.228235414,1.228235339
