League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Japanese J League 2,2024-03-20,02:00:00,Yamagata,Fujieda Myfc,1.8,1.88,4.5,4.9,3.9,4.3,2.12,2.34,1.75,1.88,1.71,1.87,2.16,2.42,15.0,20.0,15.5,22.0,29.0,40.0,75.0,1000.0,8.8,12.0,8.2,9.8,16.5,20.0,42.0,60.0,10.0,13.5,8.4,11.5,15.0,20.0,44.0,1000.0,17.0,22.0,14.5,19.5,9.0,34.0,8.8,1000.0,1.01,10.5,1.01,55.0,12.0,1000.0,33113993,3718961.0,14196415.0,58805.0,1.22625254,1.226252585,0.0,0.0
Japanese J League 2,2024-03-20,02:00:00,Blaublitz Akita,Tochigi SC,2.02,2.4,4.1,5.3,2.86,3.25,1.41,1.54,2.84,3.45,2.4,2.7,1.59,1.71,6.2,7.6,9.0,12.0,25.0,36.0,4.7,140.0,5.3,7.0,6.6,8.0,17.5,24.0,75.0,110.0,9.6,12.5,10.0,14.0,25.0,34.0,7.6,160.0,23.0,34.0,30.0,40.0,60.0,90.0,10.0,330.0,1.01,40.0,1.01,190.0,18.5,1000.0,33113995,5852914.0,5945153.0,58805.0,1.22625245,1.226252495,0.0,0.0
Japanese J League 2,2024-03-20,02:00:00,Jef Utd Chiba,Shimizu,2.76,2.92,2.58,2.72,3.5,3.95,2.0,2.12,1.9,1.99,1.73,1.82,2.22,2.38,2.8,980.0,9.8,13.0,14.5,19.5,6.2,42.0,10.0,13.5,7.4,9.0,11.0,13.5,6.4,32.0,15.5,21.0,11.5,14.0,15.5,980.0,4.7,1000.0,3.5,46.0,6.4,1000.0,3.8,1000.0,3.3,95.0,2.54,26.0,2.52,24.0,2.8,790.0,33114092,5021203.0,441086.0,58805.0,1.22625236,1.226252405,0.0,0.0
Japanese J League 2,2024-03-20,02:00:00,Kofu,Iwaki SC,2.0,2.22,3.65,4.1,3.45,4.2,1.92,2.1,1.9,2.1,1.73,2.0,2.0,2.38,11.5,17.5,12.0,18.0,23.0,34.0,55.0,95.0,8.4,11.0,7.4,9.2,13.0,19.5,34.0,60.0,11.0,15.5,9.0,13.0,15.0,23.0,40.0,70.0,20.0,30.0,18.0,27.0,26.0,46.0,70.0,130.0,1.01,18.0,1.01,60.0,18.5,1000.0,33116434,1405179.0,13432059.0,58805.0,1.226277643,1.226277688,0.0,0.0
Japanese J League 2,2024-03-20,02:00:00,Yokohama FC,Thespakusatsu Gunma,1.55,1.62,6.8,9.0,3.85,4.8,1.77,1.94,2.06,2.3,2.26,2.52,1.66,1.79,10.0,13.5,17.0,23.0,6.6,70.0,7.0,300.0,5.9,7.2,8.0,10.5,6.2,34.0,6.8,160.0,6.6,9.0,8.6,11.5,6.2,32.0,6.8,160.0,11.5,15.5,15.0,21.0,6.4,55.0,7.0,240.0,4.5,12.0,7.0,250.0,7.2,1000.0,33119336,2319612.0,7078090.0,58805.0,1.226336701,1.226336746,1.226336785,1.226336710
Japanese J League 2,2024-03-20,02:00:00,Oita,Kagoshima Utd,2.3,2.42,3.4,3.7,3.35,3.65,1.72,1.87,2.16,2.4,1.87,2.06,1.96,2.16,9.4,14.0,9.8,14.5,18.5,28.0,44.0,80.0,8.0,10.0,6.8,8.6,12.0,18.0,34.0,55.0,11.5,17.0,9.6,14.0,16.0,24.0,42.0,75.0,25.0,38.0,22.0,34.0,32.0,60.0,85.0,150.0,1.01,27.0,1.01,60.0,36.0,1000.0,33119338,441089.0,10428848.0,58805.0,1.226336611,1.226336656,1.226336695,1.226336620
Japanese J League 2,2024-03-20,02:00:00,Sendai,Kumamoto,2.14,2.3,3.45,3.75,3.5,3.8,1.87,2.1,1.92,2.16,1.8,1.91,2.1,2.26,11.0,14.5,11.5,15.0,21.0,28.0,55.0,75.0,8.0,10.5,6.8,8.4,12.5,16.5,36.0,46.0,10.5,14.5,9.0,12.0,15.0,21.0,44.0,60.0,21.0,29.0,18.5,25.0,30.0,42.0,80.0,120.0,1.01,18.0,1.01,46.0,18.0,1000.0,33119343,442179.0,5021204.0,58805.0,1.226336521,1.226336566,1.226336605,1.226336530
Japanese J League 2,2024-03-20,02:00:00,Okayama,Mito,1.73,1.82,5.4,6.2,3.6,3.85,1.78,1.88,2.14,2.28,2.08,2.2,1.84,1.93,8.6,12.0,14.5,17.0,6.2,55.0,6.6,190.0,6.8,7.6,7.6,8.6,20.0,28.0,6.4,110.0,8.6,12.0,9.4,11.0,17.0,980.0,6.4,120.0,16.0,23.0,15.0,25.0,6.0,55.0,6.6,200.0,4.8,16.5,6.6,150.0,6.8,1000.0,33119330,5561025.0,3455677.0,58805.0,1.226336792,1.226336837,1.226336876,1.226336801
Japanese J League 2,2024-03-20,03:00:00,Ehime,Nagasaki,3.1,3.6,2.32,2.46,3.4,3.8,1.96,2.18,1.86,2.04,1.72,1.87,2.16,2.4,11.5,17.5,8.2,13.5,12.5,18.5,23.0,38.0,11.0,16.5,7.2,10.0,9.8,14.0,20.0,30.0,18.5,28.0,11.5,17.0,15.5,1000.0,27.0,46.0,40.0,70.0,27.0,44.0,34.0,1000.0,65.0,1000.0,1.01,38.0,1.01,22.0,15.5,960.0,33119331,3455675.0,7081211.0,58805.0,1.226336882,1.226336927,1.226336966,1.226336891
Japanese J League 2,2024-03-20,03:50:00,Tokushima,Renofa Yamaguchi,2.72,2.84,2.88,3.05,3.1,3.3,1.68,1.77,2.3,2.46,1.95,2.08,1.93,2.06,8.4,11.0,8.2,11.0,16.0,21.0,38.0,55.0,8.0,10.5,6.8,7.6,12.0,15.0,30.0,42.0,13.5,19.0,11.5,14.5,18.0,23.0,46.0,65.0,34.0,48.0,27.0,40.0,44.0,60.0,15.5,150.0,1.01,38.0,1.01,42.0,44.0,1000.0,33116459,5026012.0,4233875.0,58805.0,1.226277733,1.226277778,0.0,0.0
