League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Australian A-League Men,2024-04-26,06:45:00,Brisbane Roar,Adelaide United,2.2,2.22,3.0,3.05,4.6,4.7,3.6,4.1,1.33,1.39,1.36,1.4,3.55,3.8,34.0,44.0,22.0,32.0,25.0,36.0,48.0,55.0,22.0,26.0,11.0,13.0,13.5,15.5,23.0,26.0,21.0,24.0,11.5,12.5,12.5,14.0,23.0,26.0,30.0,34.0,16.5,18.5,19.0,22.0,11.0,38.0,6.2,7.2,9.8,11.5,28.0,330.0,33200211,3862627.0,571273.0,58805.0,1.227737179,1.227737183,1.227737258,1.227737180
Chinese Super League,2024-04-26,07:00:00,Qingdao Youth Island,Nantong Zhiyun F.C,2.7,3.0,2.82,3.15,3.05,3.4,1.64,1.8,2.24,2.58,1.93,2.1,1.91,2.08,8.8,10.5,8.8,12.0,15.5,23.0,5.1,980.0,8.4,10.0,6.4,7.6,11.5,16.5,5.0,980.0,13.0,21.0,11.5,16.0,4.5,25.0,5.2,980.0,5.0,980.0,4.9,44.0,5.1,980.0,5.4,980.0,4.9,44.0,5.0,48.0,5.5,1000.0,33214711,40285964.0,13107045.0,58805.0,1.227978691,1.227978736,1.227978775,1.227978700
Chinese Super League,2024-04-26,08:00:00,Sichuan Jiuniu FC,Qingdao Jonoon,2.18,2.44,3.4,4.1,3.1,3.45,1.61,1.79,2.26,2.64,1.96,2.18,1.85,2.06,8.4,10.0,10.0,11.5,20.0,30.0,6.8,980.0,7.0,8.6,6.4,7.6,14.0,17.5,6.6,65.0,11.5,15.0,10.0,12.5,17.0,26.0,6.8,980.0,22.0,38.0,22.0,36.0,6.6,70.0,7.2,980.0,6.0,32.0,6.6,80.0,7.4,1000.0,33214731,17714225.0,9909548.0,58805.0,1.227978601,1.227978646,1.227978685,1.227978610
Chinese Super League,2024-04-26,08:35:00,Changchun Yatai,Meizhou Hakka,1.88,1.96,4.3,4.8,3.75,4.1,1.86,2.04,1.98,2.18,1.9,2.08,1.92,2.12,11.5,14.5,12.5,17.0,5.9,980.0,6.6,980.0,7.4,9.4,7.6,9.6,15.0,21.0,6.4,980.0,9.4,12.0,9.0,11.5,18.0,24.0,6.4,980.0,5.3,980.0,16.5,23.0,6.0,980.0,6.6,980.0,4.7,14.5,6.4,980.0,7.0,1000.0,33214750,2899297.0,11079690.0,58805.0,1.227981849,1.227981852,1.227981896,1.227981897
Chinese Super League,2024-04-26,08:35:00,Wuhan Three Towns,Tianjin Jinmen Tiger FC,2.3,2.34,3.15,3.4,3.65,3.9,1.99,2.24,1.81,2.02,1.68,1.9,2.1,2.48,13.0,16.0,12.0,15.0,18.5,24.0,42.0,60.0,9.8,12.5,7.2,8.8,12.0,14.0,28.0,38.0,13.5,16.5,10.0,12.0,14.5,18.5,7.4,48.0,26.0,34.0,20.0,27.0,29.0,38.0,8.0,95.0,13.0,21.0,21.0,36.0,8.4,1000.0,33209330,23228754.0,50443178.0,58805.0,1.227884193,1.227884238,1.227884277,1.227884202
Chinese Super League,2024-04-26,08:35:00,Zhejiang Greentown,Beijing Guoan,2.98,3.4,2.32,2.58,3.4,3.9,2.0,2.24,1.81,2.0,1.68,1.82,2.2,2.46,13.5,19.0,10.0,980.0,14.0,980.0,4.2,38.0,12.0,17.0,7.4,8.8,10.0,14.0,19.0,980.0,19.0,28.0,12.0,980.0,14.0,980.0,4.3,44.0,4.5,980.0,4.3,42.0,4.4,980.0,4.6,980.0,4.2,34.0,3.85,980.0,4.8,1000.0,33214755,23257633.0,2955487.0,58805.0,1.227982065,1.227982068,1.227982112,1.227982113
Chinese Super League,2024-04-26,08:35:00,Cangzhou Mighty Lions,Henan Songshan Longmen,2.68,3.05,2.54,2.84,3.35,3.85,1.93,2.18,1.86,2.08,1.7,1.91,2.08,2.44,12.5,17.5,9.8,13.0,13.0,22.0,4.2,980.0,10.5,15.0,7.2,9.0,10.0,15.0,20.0,36.0,15.5,24.0,10.5,15.5,14.0,21.0,4.3,980.0,4.3,55.0,22.0,38.0,4.3,55.0,4.5,980.0,4.0,30.0,4.0,28.0,4.6,1000.0,33211605,50443413.0,50443412.0,58805.0,1.227928192,1.227928202,1.227928191,1.227928201
Chinese Super League,2024-04-26,09:00:00,Chengdu Rongcheng,Shandong Taishan,2.26,2.38,3.1,3.5,3.65,3.9,2.18,2.44,1.7,1.85,1.66,1.75,2.34,2.5,15.0,19.5,12.0,16.5,17.0,980.0,7.2,980.0,11.0,13.5,7.8,9.2,11.0,16.0,6.6,980.0,13.5,17.5,9.8,12.0,13.0,17.5,6.8,980.0,6.4,980.0,17.5,980.0,6.6,980.0,7.4,1000.0,5.0,15.0,5.9,980.0,7.2,1000.0,33214753,50443280.0,50443279.0,58805.0,1.227981957,1.227981960,1.227982004,1.227982005
Armenian Premier League,2024-04-26,12:00:00,FC Ararat Yerevan,FC Van Yerevan,1.68,2.6,3.4,25.0,2.92,8.8,1.42,2.34,1.74,3.35,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33221598,7180004.0,25541480.0,58805.0,1.228113815,1.228113818,1.228113862,1.228113863
Serbian Super League,2024-04-26,12:00:00,Vozdovac,FK Spartak,2.2,2.82,2.36,4.3,3.2,8.2,1.62,2.72,1.58,2.6,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.54,1000.0,2.48,1000.0,3.3,1000.0,2.96,1000.0,3.35,1000.0,5.6,1000.0,4.8,1000.0,2.78,1000.0,3.05,1000.0,5.6,1000.0,7.2,1000.0,3.4,1000.0,5.6,1000.0,7.6,1000.0,7.8,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33217312,2020583.0,4104730.0,58805.0,1.228033253,1.228033298,1.228033337,1.228033262
