League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Japanese J League 2,2024-06-09,02:00:00,Yamagata,Oita,2.3,2.42,3.3,3.55,3.4,3.6,1.83,1.95,2.06,2.2,1.84,1.95,2.04,2.18,10.0,13.5,10.0,13.5,20.0,26.0,6.2,70.0,8.0,11.0,7.0,8.6,13.0,16.0,6.0,46.0,11.5,16.0,9.4,13.0,17.0,21.0,6.2,60.0,5.7,34.0,20.0,29.0,6.0,48.0,6.4,980.0,5.3,23.0,6.0,44.0,6.8,1000.0,33320932,3718961.0,441089.0,58805.0,1.229585170,1.229585215,1.229585254,1.229585179
Japanese J League 2,2024-06-09,07:00:00,Okayama,Kagoshima Utd,1.81,1.88,4.9,5.7,3.6,4.1,1.84,2.06,1.95,3.7,1.86,2.08,1.86,2.06,10.5,14.0,13.0,18.0,1.03,42.0,3.9,130.0,6.8,9.0,7.0,9.4,16.0,22.0,1.03,80.0,8.6,11.5,8.6,11.5,1.03,24.0,1.03,85.0,1.03,22.0,1.03,23.0,1.03,44.0,9.6,150.0,1.01,14.5,1.01,95.0,1.03,1000.0,33321308,5561025.0,10428848.0,58805.0,1.229592729,1.229592774,1.229592813,1.229592738
Uruguayan Primera Division,2024-06-09,10:00:00,Rampla Juniors,Boston River,2.82,5.0,2.36,3.35,1.99,5.1,1.54,2.76,1.56,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33329969,5347408.0,9484111.0,58805.0,1.229685258,1.229685303,0,0
Norwegian 1st Division,2024-06-09,12:00:00,Start,Lyn,2.42,2.94,2.66,3.35,3.5,4.4,2.26,2.64,1.62,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33321900,774893.0,31318.0,58805.0,1.229600502,1.229600547,0,0
Norwegian 1st Division,2024-06-09,12:00:00,Mjondalen,Ranheim IL,2.42,2.82,1.04,3.2,3.65,4.8,2.42,2.82,1.55,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33321898,3782270.0,22623366.0,58805.0,1.229600682,1.229600727,0,0
Norwegian 1st Division,2024-06-09,12:00:00,Aalesunds,Kongsvinger,3.45,4.0,1.89,2.1,4.0,4.8,2.58,3.15,1.46,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33321899,3038746.0,774892.0,58805.0,1.229600592,1.229600637,0,0
Norwegian 1st Division,2024-06-09,12:00:00,Bryne,Asane,1.54,1.69,5.4,8.2,4.3,6.2,2.38,2.8,1.56,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33325297,7033.0,152573.0,58805.0,1.229640110,1.229640155,0,0
Norwegian 1st Division,2024-06-09,12:00:00,Stabaek,Sandnes Ulf,1.04,6.6,1.19,1000.0,1.18,950.0,1.27,1000.0,1.01,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33321923,50045.0,778909.0,58805.0,1.229600412,1.229600457,0,0
Norwegian 1st Division,2024-06-09,12:00:00,Sogndal,Egersund,1.99,2.3,3.2,4.1,4.0,5.5,1.27,3.25,1.44,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33325299,31322.0,3876624.0,58805.0,1.229640020,1.229640065,0,0
Uruguayan Primera Division,2024-06-09,12:30:00,Cerro Largo FC,Danubio,2.26,2.96,3.0,4.4,3.05,4.5,1.54,1.93,2.06,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33330192,10573041.0,504779.0,58805.0,1.229687220,1.229687265,0,0
Norwegian 1st Division,2024-06-09,14:00:00,Valerenga,Moss,1.46,1.66,1.04,10.0,1.15,950.0,1.34,990.0,1.53,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33322168,132563.0,401947.0,58805.0,1.229603956,1.229604001,0,0
Uruguayan Primera Division,2024-06-09,15:00:00,Progreso,River Plate (Uru),1.97,2.56,3.4,5.6,3.2,5.1,1.48,2.36,1.73,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33330342,6607289.0,3206731.0,58805.0,1.229688657,1.229688702,0,0
Brazilian Serie A,2024-06-09,16:00:00,Criciuma,Cuiaba,2.1,2.14,4.2,4.3,3.4,3.45,1.53,1.61,2.62,2.9,2.2,2.46,1.69,1.84,7.8,9.4,9.0,11.5,7.6,980.0,75.0,980.0,6.2,7.6,7.0,8.2,15.5,19.0,48.0,980.0,9.8,12.0,9.8,13.0,21.0,980.0,75.0,980.0,21.0,980.0,7.2,980.0,48.0,980.0,10.0,980.0,6.8,980.0,8.4,980.0,9.0,1000.0,33315031,356589.0,5327095.0,58805.0,1.229505520,1.229505504,1.229505519,1.229505529
Brazilian Serie B,2024-06-09,16:00:00,Avai,Chapecoense,1.94,1.95,4.9,5.1,3.4,3.5,1.56,1.68,2.48,2.78,2.2,2.42,1.7,1.83,7.6,10.0,11.0,14.5,5.9,980.0,6.6,980.0,6.0,7.4,6.8,8.8,5.4,980.0,6.4,980.0,8.4,11.0,9.2,12.5,5.6,980.0,6.6,980.0,5.4,980.0,5.6,980.0,6.2,980.0,6.8,980.0,5.3,980.0,6.6,980.0,6.8,1000.0,33323707,3859186.0,2909511.0,58805.0,1.229626293,1.229626303,1.229626292,1.229626302
Spanish Segunda Division,2024-06-09,16:00:00,Sporting Gijon,Espanyol,2.54,2.68,3.15,3.45,3.05,3.25,1.61,1.7,2.44,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33323365,68246.0,59044.0,58805.0,1.229621518,1.229621563,0.0,0.0
Brazilian Serie C,2024-06-09,16:30:00,Athletic Club,Volta Redonda,1.08,1000.0,1.08,1000.0,1.03,950.0,1.04,1000.0,1.01,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33331294,23018379.0,1040271.0,58805.0,1.229696512,1.229696557,0,0
Brazilian Serie C,2024-06-09,16:30:00,Botafogo PB,Ferroviario,1.35,9.6,1.4,1000.0,1.4,950.0,1.01,1000.0,1.01,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33331284,5310328.0,5327519.0,58805.0,1.229696962,1.229697007,0,0
Uruguayan Primera Division,2024-06-09,18:00:00,Cerro,Nacional (Uru),4.8,20.0,1.57,1.99,3.2,6.6,1.53,2.34,1.74,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33329643,2329297.0,504780.0,58805.0,1.229680192,1.229680237,0,0
Brazilian Serie B,2024-06-09,18:30:00,America MG,Ponte Preta,1.52,1.54,8.4,9.2,4.3,4.5,1.77,1.91,2.08,2.3,2.26,2.46,1.68,1.79,10.5,13.5,5.3,980.0,6.2,980.0,6.6,1000.0,6.0,7.4,8.2,11.0,5.8,980.0,6.6,980.0,6.8,8.6,8.6,12.0,5.7,980.0,6.6,980.0,10.0,14.5,5.1,980.0,6.0,980.0,6.6,1000.0,4.2,11.0,6.6,1000.0,6.8,1000.0,33323724,4516149.0,204603.0,58805.0,1.229626401,1.229626411,1.229626400,1.229626410
Brazilian Serie C,2024-06-09,19:00:00,Remo,Sao Bernardo,1.41,16.0,1.42,19.5,1.42,18.0,1.04,1000.0,1.01,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33331285,376830.0,5231799.0,58805.0,1.229696872,1.229696917,0,0
Brazilian Serie C,2024-06-09,19:00:00,Nautico PE,SER Caxias do Sul,1.08,1000.0,1.08,1000.0,1.03,950.0,1.05,1000.0,1.01,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33331281,7210009.0,5278233.0,58805.0,1.229697142,1.229697187,0,0
