League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Japanese J League,2024-06-23,02:00:00,Sapporo,Yokohama FM,3.25,3.35,2.1,2.14,4.3,4.5,2.8,3.0,1.5,1.56,1.51,1.57,2.78,2.96,23.0,27.0,14.0,17.0,15.0,17.5,24.0,27.0,19.0,22.0,9.4,11.0,10.0,11.0,17.0,18.5,26.0,30.0,13.5,15.0,13.5,15.5,22.0,25.0,42.0,60.0,27.0,34.0,29.0,36.0,36.0,55.0,16.0,18.5,8.2,9.0,14.5,980.0,33353975,2245760.0,441087.0,58805.0,1.229950100,1.229950145,1.229950184,1.229950109
Japanese J League 2,2024-06-23,02:00:00,Blaublitz Akita,Shimizu,4.2,4.7,1.99,2.04,3.45,3.6,1.74,1.85,2.18,2.36,1.96,2.2,1.84,2.06,9.0,12.0,6.8,8.6,8.8,12.0,19.5,980.0,11.5,15.0,6.6,8.0,8.8,12.0,18.5,25.0,7.6,980.0,15.5,20.0,19.0,24.0,7.4,980.0,8.0,980.0,7.8,980.0,8.0,980.0,8.2,980.0,8.0,980.0,5.9,18.0,8.6,1000.0,33352313,5852914.0,441086.0,58805.0,1.229936776,1.229936821,1.229936860,1.229936785
Japanese J League 3,2024-06-23,02:00:00,Kanazawa,Kitakyushu,2.08,3.95,3.2,8.0,2.34,3.7,1.7,2.0,2.0,3.95,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.82,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33364308,9280258.0,5026013.0,58805.0,1.230045768,1.230045813,1.230045852,1.230045777
Japanese J League 3,2024-06-23,02:00:00,Fukushima Utd,FC Osaka,2.52,4.0,2.16,5.4,2.3,3.5,1.48,1.93,2.06,3.05,1.12,1000.0,1.12,1000.0,1.48,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33364307,4271905.0,9301693.0,58805.0,1.230045858,1.230045904,1.230045943,1.230045867
Japanese J League 3,2024-06-23,02:00:00,Vanraure Hachinohe,Yokohama SCC,1.74,2.54,3.2,870.0,2.62,9.0,1.46,2.0,2.0,3.95,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33364306,7632116.0,7391084.0,58805.0,1.230045949,1.230045994,1.230046033,1.230045958
South Korean K3 League,2024-06-23,03:00:00,Hwaseong FC,Changwon City,1.78,2.2,3.6,6.2,3.15,3.75,1.47,2.28,1.78,3.15,1.12,1000.0,1.12,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33362345,23492514.0,13494267.0,58805.0,1.230026954,1.230026999,1.230027038,1.230026963
South Korean K3 League,2024-06-23,04:00:00,Gangneung City,Gimhae City,3.1,5.0,2.24,3.65,2.52,3.45,1.34,21.0,1.05,3.95,1.12,1000.0,1.12,1000.0,1.48,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33362348,11620059.0,13494268.0,58805.0,1.230026684,1.230026729,1.230026768,1.230026693
South Korean K3 League,2024-06-23,04:00:00,Siheung Citizen,Busan Transportation Corp,1.28,1.61,6.0,870.0,4.7,19.5,2.0,290.0,1.01,2.0,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33362353,17132383.0,14163797.0,58805.0,1.230026594,1.230026639,1.230026678,1.230026603
Chinese League 2,2024-06-23,05:00:00,Shenzhen Juniors FC,Guangdong GZ-Power FC,1.04,1000.0,1.04,1000.0,1.01,950.0,1.18,110.0,1.05,8.2,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33365009,67744862.0,68321885.0,58805.0,1.230052811,1.230052856,1.230052895,1.230052820
Chinese League 2,2024-06-23,05:00:00,Langfang Glory City,Shandong Taishan B,1.04,110.0,1.04,1000.0,1.03,950.0,1.18,990.0,1.09,8.2,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.94,1000.0,2.98,1000.0,1.03,1000.0,2.46,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33365008,68158835.0,68158837.0,58805.0,1.230052901,1.230052946,1.230052985,1.230052910
