League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
South Korea K League 2,2024-07-24,07:30:00,24,Gimpo Citizen,Seoul E-Land,3.85,1.91,2.95,3.4,3.0,2.1,1.53,2.38,1.08,7.0,1.44,2.65,2.3,1.55,1.95,1.7,1.62,1.3,1.3,1.43,1.48,1.26,1.58,2.84,2.38,5.85,1.9,1.55,2.38,1.94,1.85,2.48,1.51,3.2,1.3,4.33,1.18
South Korea K League 2,2024-07-24,07:30:00,24,Cheongju,Asan Mugunghwa,3.55,1.85,3.35,2.82,2.95,2.55,1.55,2.3,1.1,6.25,1.5,2.5,2.5,1.5,2.0,1.67,1.48,1.33,1.4,1.38,1.55,1.35,1.47,2.82,1.97,5.95,2.26,1.56,2.37,1.96,1.84,2.53,1.5,3.2,1.3,4.33,1.18
South Korea K League 2,2024-07-24,07:30:00,24,Ansan Greeners,Anyang,4.75,2.05,2.38,4.4,3.5,1.7,1.42,2.65,1.06,8.0,1.35,3.0,2.0,1.72,1.9,1.75,2.0,1.22,1.15,0.77,2.05,1.13,1.68,2.81,3.04,6.4,1.58,1.42,2.62,1.74,2.06,2.18,1.66,2.8,1.38,3.6,1.25
Argentina Primera División,2024-07-24,17:00:00,7,Talleres Córdoba,Defensa y Justicia,2.3,2.2,5.0,1.7,3.6,5.5,1.5,2.5,1.08,7.5,1.42,2.8,2.0,1.8,1.95,1.8,1.14,1.25,2.1,2.17,0.67,1.46,1.34,2.8,1.45,7.4,3.84,1.33,3.15,1.57,2.3,2.38,1.77,2.5,1.48,3.35,1.3
Argentina Primera División,2024-07-24,17:15:00,7,Sarmiento,Racing Club,5.0,2.05,2.5,4.75,3.4,1.83,1.5,2.5,1.08,7.5,1.42,2.8,2.25,1.62,2.05,1.7,1.73,1.28,1.25,1.17,2.17,1.26,1.74,3.0,3.6,7.1,1.5,1.44,2.65,1.65,2.05,2.25,1.6,2.95,1.36,4.1,1.22
Brazil Serie A,2024-07-24,19:00:00,19,Cruzeiro,Juventude,2.1,2.2,6.5,1.53,3.66,5.75,1.45,2.6,1.07,9.75,1.37,3.1,2.13,1.72,2.1,1.67,1.11,1.2,2.35,3.0,0.29,1.59,1.31,2.9,1.16,10.5,7.7,1.23,3.65,1.41,2.65,2.1,2.1,2.05,1.7,2.6,1.45
Brazil Serie A,2024-07-24,19:00:00,3,Criciúma,Fortaleza,3.25,2.0,3.6,2.35,3.31,2.69,1.5,2.5,1.07,8.0,1.42,2.8,2.33,1.61,1.95,1.8,1.42,1.25,1.53,1.25,1.14,1.5,1.02,2.52,1.95,6.7,2.32,1.19,4.1,1.34,2.9,1.91,2.3,1.98,1.82,2.4,1.52
Argentina Primera División,2024-07-24,19:30:00,7,Godoy Cruz,River Plate,4.33,2.1,2.6,4.0,3.6,1.91,1.4,2.75,1.05,9.5,1.28,3.55,2.0,1.8,1.8,1.95,1.67,1.29,1.36,0.6,1.67,1.21,1.9,3.11,2.39,6.25,1.97,1.38,2.8,1.7,2.05,2.05,1.7,2.75,1.4,3.8,1.25
Argentina Primera División,2024-07-24,19:30:00,7,Huracán,Estudiantes,3.1,1.95,4.33,2.3,2.9,3.7,1.57,2.25,1.11,6.25,1.48,2.45,2.5,1.5,2.05,1.7,1.28,1.33,1.62,2.33,1.33,1.23,1.87,3.1,1.83,6.3,2.63,1.4,2.75,1.77,1.95,2.2,1.65,2.85,1.38,4.0,1.23
Brazil Serie A,2024-07-24,19:30:00,19,São Paulo,Botafogo,2.88,2.05,4.0,2.29,3.19,2.85,1.5,2.5,1.08,9.35,1.41,2.94,2.23,1.66,1.95,1.8,1.36,1.25,1.6,2.11,1.89,1.48,1.13,2.61,1.63,6.9,3.05,1.26,3.4,1.45,2.6,2.2,1.95,2.2,1.62,2.7,1.38
Brazil Serie A,2024-07-24,20:00:00,19,Vitória,Flamengo,5.0,2.1,2.5,3.86,3.39,1.83,1.44,2.63,1.05,9.0,1.33,3.25,2.07,1.76,2.0,1.75,1.93,1.22,1.22,1.11,1.88,1.23,1.66,2.89,3.43,7.1,1.53,1.24,3.55,1.44,2.65,2.2,2.05,2.15,1.65,2.65,1.41
Brazil Serie B,2024-07-24,21:00:00,17,Brusque,Paysandu,3.6,1.95,3.4,2.7,3.0,2.7,1.53,2.38,1.06,6.5,1.46,2.45,2.34,1.53,2.0,1.73,1.38,1.33,1.5,1.43,1.13,1.17,1.44,2.61,2.25,6.5,1.97,1.22,3.8,1.33,2.93,2.1,2.16,2.0,1.72,2.57,1.42
Brazil Serie A,2024-07-24,21:30:00,19,Fluminense,Palmeiras,4.33,2.1,2.75,3.28,3.09,2.12,1.45,2.55,1.07,9.65,1.37,3.13,2.13,1.72,1.91,1.91,1.65,1.28,1.33,0.88,1.75,1.44,1.67,3.11,2.15,6.65,2.09,1.17,4.3,1.3,3.05,1.83,2.1,2.05,1.7,2.6,1.45
Brazil Serie A,2024-07-24,21:30:00,19,Atlético GO,Bahia,3.4,2.1,3.25,2.77,3.09,2.4,1.44,2.63,1.07,9.85,1.37,3.12,2.13,1.72,1.75,2.0,1.5,1.25,1.44,0.25,1.0,1.48,1.32,2.8,2.28,6.55,1.99,1.24,3.55,1.44,2.65,2.2,2.05,2.15,1.65,2.7,1.4
Brazil Serie B,2024-07-24,21:30:00,17,Amazonas,Guarani,2.75,1.95,5.0,2.13,2.9,3.78,1.57,2.25,1.09,6.6,1.52,2.37,2.54,1.42,2.25,1.57,1.25,1.3,1.7,1.63,0.14,1.5,1.17,2.67,1.32,8.2,4.64,1.18,4.33,1.3,3.2,1.42,2.57,1.71,1.97,2.17,1.61
