League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
South Korea K League 2,2024-07-24,07:30:00,24,Gimpo Citizen,Seoul E-Land,3.85,1.91,2.95,3.45,3.25,2.21,1.53,2.38,1.08,7.0,1.44,2.65,2.29,1.58,1.95,1.7,1.62,1.3,1.3,1.33,1.6,1.37,1.6,2.97,0.0,0.0,0.0,1.55,2.38,1.94,1.85,2.48,1.51,3.2,1.3,4.33,1.18
South Korea K League 2,2024-07-24,07:30:00,24,Cheongju,Asan Mugunghwa,3.55,1.85,3.35,2.82,2.95,2.55,1.55,2.3,1.1,6.25,1.5,2.5,2.5,1.5,2.0,1.67,1.48,1.33,1.4,1.4,1.3,1.35,1.36,2.71,0.0,0.0,0.0,1.56,2.37,1.96,1.84,2.53,1.5,3.2,1.3,4.33,1.18
South Korea K League 2,2024-07-24,07:30:00,24,Ansan Greeners,Anyang,4.75,2.05,2.38,4.7,3.7,1.77,1.42,2.65,1.06,8.0,1.35,3.0,2.03,1.73,1.9,1.75,2.0,1.22,1.15,0.7,2.1,1.12,1.42,2.54,0.0,0.0,0.0,1.42,2.62,1.74,2.06,2.18,1.66,2.8,1.38,3.6,1.25
Argentina Primera División,2024-07-24,17:00:00,7,Talleres Córdoba,Defensa y Justicia,2.38,2.2,5.0,1.73,3.6,5.25,1.5,2.5,1.08,7.5,1.42,2.8,2.0,1.8,1.91,1.91,1.14,1.25,2.1,1.85,1.48,1.7,1.43,3.13,1.55,8.0,2.92,0.0,0.0,0.0,0.0,1.95,1.77,0.0,0.0,0.0,0.0
Argentina Primera División,2024-07-24,17:15:00,7,Sarmiento,Racing Club,4.75,2.0,2.63,4.33,3.3,1.91,1.5,2.5,1.08,7.5,1.42,2.8,2.3,1.6,2.05,1.7,1.73,1.28,1.25,0.8,1.85,1.28,1.71,2.99,2.62,8.0,1.69,0.0,0.0,1.65,2.05,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie A,2024-07-24,19:00:00,3,Criciúma,Fortaleza,3.25,2.0,3.6,2.5,3.4,2.8,1.5,2.5,1.07,8.0,1.42,2.8,2.25,1.62,1.95,1.8,1.42,1.25,1.53,1.25,1.14,1.5,1.02,2.52,1.83,8.0,2.2,0.0,0.0,0.0,0.0,1.91,2.3,1.98,1.82,2.4,1.52
Brazil Serie A,2024-07-24,19:00:00,19,Cruzeiro,Juventude,2.2,2.2,6.0,1.55,3.8,7.0,1.45,2.6,1.07,9.75,1.37,3.1,2.05,1.75,2.05,1.7,1.11,1.2,2.35,3.0,0.29,1.59,1.31,2.9,1.26,10.0,4.5,0.0,0.0,0.0,0.0,2.0,2.1,2.05,1.7,2.6,1.45
Argentina Primera División,2024-07-24,19:30:00,7,Godoy Cruz,River Plate,4.0,2.2,2.63,3.6,3.6,2.0,1.4,2.75,1.05,9.5,1.28,3.55,1.95,1.85,1.8,1.95,1.67,1.29,1.36,1.6,1.76,1.58,1.96,3.54,1.91,7.5,2.2,0.0,0.0,1.7,2.05,0.0,0.0,0.0,0.0,0.0,0.0
Argentina Primera División,2024-07-24,19:30:00,7,Huracán,Estudiantes,3.1,2.0,4.0,2.3,3.0,3.5,1.57,2.25,1.11,6.25,1.48,2.45,2.35,1.57,1.95,1.8,1.28,1.33,1.62,1.5,1.68,1.38,1.77,3.15,1.75,7.5,2.53,0.0,0.0,1.77,1.95,0.0,0.0,0.0,0.0,0.0,0.0
Brazil Serie A,2024-07-24,19:30:00,19,São Paulo,Botafogo,3.0,2.0,4.0,2.25,3.3,3.3,1.5,2.5,1.08,9.35,1.41,2.94,2.25,1.62,2.0,1.75,1.36,1.25,1.6,2.11,1.89,1.48,1.13,2.61,1.64,8.5,2.76,0.0,0.0,1.45,2.6,2.2,1.95,2.2,1.62,0.0,0.0
Brazil Serie A,2024-07-24,20:00:00,19,Vitória,Flamengo,5.0,2.1,2.5,4.5,3.6,1.8,1.44,2.63,1.05,9.0,1.33,3.25,2.15,1.67,2.0,1.75,1.93,1.22,1.22,1.11,1.88,1.23,1.66,2.89,2.89,8.5,1.59,0.0,0.0,1.44,2.65,2.2,2.05,2.15,1.65,0.0,0.0
Brazil Serie B,2024-07-24,21:00:00,17,Brusque,Paysandu,3.4,1.95,3.75,2.5,3.0,2.8,1.53,2.38,1.06,6.5,1.46,2.45,2.5,1.5,2.1,1.67,1.38,1.33,1.5,1.43,1.13,1.17,1.44,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
