League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Japan J1 League,2024-10-04,07:00:00,33,Avispa Fukuoka,Nagoya Grampus,3.6,1.83,3.4,2.89,2.78,2.89,1.62,2.22,1.08,6.5,1.62,2.3,2.82,1.4,2.2,1.65,1.46,1.4,1.4,1.06,1.27,1.27,1.32,2.59,2.1,8.0,1.95,1.25,3.75,1.44,2.65,1.77,1.95,2.15,1.65,2.8,1.4
Bulgaria First League,2024-10-04,09:00:00,11,Levski Krumovgrad,CSKA 1948 Sofia,4.0,1.91,3.25,3.31,3.25,2.22,1.5,2.5,1.04,6.2,1.5,2.4,2.38,1.58,2.2,1.62,1.62,1.34,1.3,1.5,1.8,1.66,1.63,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria First League,2024-10-04,11:30:00,11,Arda,Beroe,2.6,1.91,6.0,1.85,3.5,4.29,1.53,2.38,1.05,6.15,1.55,2.3,2.43,1.56,2.5,1.5,1.15,1.3,2.0,3.0,1.8,1.28,1.15,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania Liga I,2024-10-04,12:00:00,12,UTA Arad,Petrolul 52,3.2,2.0,3.55,2.45,3.1,2.92,1.44,2.6,1.03,6.65,1.38,2.54,2.12,1.69,1.96,1.8,1.38,1.34,1.52,1.0,1.6,1.69,1.39,3.08,1.82,8.0,2.33,1.23,3.28,1.46,2.38,1.95,1.85,2.33,1.48,3.08,1.26
Finland Veikkausliiga,2024-10-04,12:00:00,4,VPS,Ilves,4.0,2.38,2.3,3.9,3.94,1.84,1.27,3.55,1.02,14.9,1.17,5.16,1.56,2.47,1.5,2.63,1.95,1.25,1.27,1.58,1.58,1.84,1.57,3.41,2.91,8.5,1.55,1.18,4.5,1.35,3.05,1.62,2.23,2.04,1.73,2.7,1.43
Serbia SuperLiga,2024-10-04,12:30:00,11,Radnički Niš,OFK Beograd,2.85,2.05,3.6,2.06,3.3,3.41,1.33,3.0,1.05,10.0,1.25,3.8,1.88,1.83,1.67,2.15,1.36,1.28,1.6,1.78,2.2,1.58,1.43,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,1.92,0.0,0.0,0.0,0.0
Poland Ekstraklasa,2024-10-04,13:00:00,11,Puszcza Niepołomice,GKS Katowice,3.25,2.1,3.2,2.74,3.28,2.6,1.43,2.65,1.05,8.0,1.3,3.3,1.95,1.85,1.75,2.0,1.4,1.28,1.53,1.2,1.0,1.39,1.28,2.67,2.2,7.6,1.95,1.24,3.22,1.48,2.33,1.85,1.85,2.38,1.46,3.14,1.25
Croatia Prva HNL,2024-10-04,13:00:00,9,Istra 1961,Osijek,4.0,2.05,2.88,3.25,3.25,2.1,1.45,2.55,1.05,8.0,1.33,3.0,2.1,1.7,1.83,1.83,1.7,1.28,1.28,1.33,1.33,1.41,1.33,2.74,2.3,7.0,1.92,1.33,2.81,1.66,2.09,2.07,1.61,2.73,1.33,3.9,1.21
Austria 2. Liga,2024-10-04,13:00:00,9,Voitsberg,Lafnitz,2.5,2.3,3.6,2.01,3.68,3.38,1.28,3.48,1.01,13.0,1.14,4.8,1.67,2.16,1.57,2.25,1.3,1.25,1.79,0.0,0.25,1.19,1.32,2.51,1.62,7.8,2.83,1.23,3.5,1.43,2.55,2.2,2.0,2.13,1.6,2.65,1.39
Austria 2. Liga,2024-10-04,13:00:00,9,SV Stripfing Weiden,Admira,4.5,2.25,2.25,4.3,3.6,1.77,1.33,3.25,1.01,11.0,1.2,4.0,1.73,2.0,1.73,2.0,1.85,1.22,1.2,1.0,3.0,1.04,1.43,2.47,3.92,7.4,1.4,1.17,3.84,1.39,2.77,2.1,2.03,2.19,1.65,2.85,1.37
Austria 2. Liga,2024-10-04,13:00:00,9,Schwarz-Weiß Bregenz,Horn,2.3,2.3,4.33,1.83,3.75,4.0,1.33,3.25,1.01,11.0,1.2,4.0,1.72,2.05,1.67,2.1,1.28,1.22,1.77,2.25,1.5,1.77,0.82,2.59,1.52,6.8,3.32,1.21,3.44,1.49,2.51,1.83,1.96,2.3,1.58,2.97,1.28
Austria 2. Liga,2024-10-04,13:00:00,9,First Vienna,Sturm Graz II,2.1,2.6,4.0,1.65,4.33,4.33,1.29,3.5,1.01,13.0,1.13,5.2,1.53,2.33,1.44,2.63,1.17,1.21,2.22,1.5,0.5,1.14,1.46,2.6,1.48,7.4,3.4,0.0,0.0,1.25,3.4,1.39,2.77,1.76,2.02,2.2,1.64
Italy Serie A,2024-10-04,13:30:00,7,Napoli,Como,1.95,2.4,6.5,1.32,5.55,8.8,1.33,3.25,1.03,15.0,1.19,3.86,1.62,2.31,1.91,1.91,1.09,1.16,2.8,3.0,1.0,1.6,1.13,2.73,1.33,10.0,4.25,1.22,3.35,1.5,2.49,1.85,1.94,2.34,1.56,3.02,1.27
Germany 2. Bundesliga,2024-10-04,13:30:00,8,Karlsruher SC,Darmstadt 98,2.2,2.35,4.2,1.79,4.12,3.94,1.25,3.5,1.01,13.0,1.17,5.0,1.4,2.82,1.45,2.5,1.22,1.2,2.05,3.0,1.0,1.63,1.62,3.25,1.55,8.5,2.91,1.13,4.25,1.3,3.1,1.54,2.3,2.0,1.8,2.43,1.48
Germany 2. Bundesliga,2024-10-04,13:30:00,8,Paderborn,Jahn Regensburg,1.85,2.5,5.5,1.55,4.44,5.35,1.25,3.55,1.01,17.0,1.15,5.25,1.6,2.34,1.67,2.05,1.11,1.13,2.8,2.33,0.0,1.43,1.0,2.43,1.3,10.0,4.42,1.12,4.45,1.29,3.25,1.5,2.35,1.95,1.85,2.35,1.52
