League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Japan J1 League,2024-05-31,07:00:00,17,Sagan Tosu,Tokyo,3.55,2.26,3.13,2.66,3.09,2.32,1.39,3.08,1.02,10.0,1.29,3.4,1.96,1.92,1.7,2.08,1.56,1.33,1.41,1.25,1.57,1.45,1.19,2.64,1.95,8.0,2.1,1.25,3.75,1.45,2.6,1.8,2.0,2.2,1.62,2.9,1.38
Finland Veikkausliiga,2024-05-31,12:00:00,9,SJK,Mariehamn,2.05,2.4,5.0,1.52,3.75,4.94,1.3,3.34,1.01,10.5,1.17,4.2,1.75,2.08,1.73,2.0,1.17,1.22,2.38,2.2,0.33,1.54,1.0,2.54,1.31,9.5,4.13,1.21,3.74,1.41,2.69,1.73,2.04,2.17,1.61,2.84,1.35
Finland Veikkausliiga,2024-05-31,12:00:00,9,Ilves,KuPS,2.7,2.15,3.75,2.26,3.5,3.22,1.36,2.9,1.02,10.0,1.29,3.4,1.91,1.96,1.7,2.05,1.35,1.3,1.7,2.0,1.67,2.04,1.64,3.68,1.75,8.0,2.44,1.24,3.48,1.47,2.49,1.85,1.95,2.33,1.53,3.08,1.3
Finland Veikkausliiga,2024-05-31,12:00:00,9,Inter Turku,Haka,2.63,2.28,3.76,2.21,3.26,2.7,1.31,3.28,1.01,10.5,1.22,4.52,1.71,2.14,1.58,2.31,1.35,1.28,1.73,1.25,1.33,1.56,1.34,2.9,1.64,8.5,2.66,1.21,3.74,1.42,2.65,1.75,2.01,2.19,1.6,2.91,1.33
Czech Republic First League,2024-05-31,13:00:00,0,Mladá Boleslav,Hradec Králové,2.64,2.23,4.39,1.95,3.3,3.6,1.41,2.99,1.06,11.0,1.34,3.32,1.96,1.75,1.85,1.88,1.3,1.3,1.8,1.34,1.39,1.53,1.36,2.89,1.55,8.5,2.91,1.2,4.0,1.3,3.08,1.53,2.27,1.92,1.79,2.45,1.46
Bulgaria First League,2024-05-31,13:00:00,0,CSKA Sofia,CSKA 1948 Sofia,2.6,2.05,5.0,1.75,3.2,4.2,1.41,2.8,1.04,9.3,1.33,3.1,2.0,1.76,1.97,1.79,1.2,1.3,1.83,1.91,1.44,1.92,1.44,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic First League,2024-05-31,13:00:00,0,Mladá Boleslav,Hradec Králové,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,1.39,1.53,1.36,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark Superliga,2024-05-31,14:00:00,0,København,Randers,1.83,2.6,7.0,1.34,4.42,6.5,1.29,3.5,1.02,12.0,1.18,4.86,1.6,2.35,1.8,1.95,1.09,1.12,2.9,1.84,1.28,1.95,1.33,3.28,1.41,9.5,3.35,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.0,0.0
Finland Veikkausliiga,2024-05-31,14:00:00,9,Oulu,HJK,4.88,2.36,2.19,4.36,3.61,1.61,1.31,3.28,1.01,11.0,1.2,4.0,1.66,2.23,1.68,2.13,2.22,1.23,1.19,0.67,1.25,1.45,1.28,2.73,2.66,8.5,1.64,1.21,3.74,1.42,2.65,1.75,2.01,2.19,1.6,2.88,1.34
Norway First Division,2024-05-31,14:00:00,11,Lyn,Mjøndalen,2.2,2.3,4.2,1.8,3.7,3.85,1.3,3.1,1.04,8.5,1.17,4.3,1.65,2.17,1.6,2.15,1.14,1.22,1.95,1.8,0.0,1.6,1.26,2.86,1.51,9.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
